Date,Category,Demand,Predicted_Demand
9/18/2023,Clothing,174,131.23
9/19/2023,Clothing,62,92.69
9/20/2023,Clothing,99,90.52
9/21/2023,Clothing,57,71.68
9/22/2023,Clothing,87,91.99
9/23/2023,Clothing,97,99.31
9/24/2023,Clothing,84,97.48
9/25/2023,Clothing,80,71.05
9/26/2023,Clothing,58,71.3
9/27/2023,Clothing,104,90.4
9/28/2023,Clothing,153,105.45
9/29/2023,Clothing,33,64.07
9/30/2023,Clothing,85,83.25
10/1/2023,Clothing,118,110.45
10/2/2023,Clothing,83,75.77
10/3/2023,Clothing,69,81.23
10/4/2023,Clothing,60,63.92
10/5/2023,Clothing,147,92.3
10/6/2023,Clothing,131,125.27
10/7/2023,Clothing,130,106.06
10/8/2023,Clothing,131,136.6
10/9/2023,Clothing,170,141.89
10/10/2023,Clothing,127,113.09
10/11/2023,Clothing,127,103.92
10/12/2023,Clothing,240,125.85
10/13/2023,Clothing,131,105.62
10/14/2023,Clothing,121,108.93
10/15/2023,Clothing,217,190.27
10/16/2023,Clothing,147,121.51
10/17/2023,Clothing,127,113.45
10/18/2023,Clothing,155,125.78
10/19/2023,Clothing,129,106.09
10/20/2023,Clothing,96,102.55
10/21/2023,Clothing,69,100.58
10/22/2023,Clothing,60,104.7
10/23/2023,Clothing,105,116.99
10/24/2023,Clothing,157,106.36
10/25/2023,Clothing,63,77.74
10/26/2023,Clothing,99,89.1
10/27/2023,Clothing,82,87.47
10/28/2023,Clothing,128,114.49
10/29/2023,Clothing,137,112.13
10/30/2023,Clothing,112,105.31
10/31/2023,Clothing,102,91.48
11/1/2023,Clothing,163,136.64
11/2/2023,Clothing,95,130.05
11/3/2023,Clothing,125,124.43
11/4/2023,Clothing,103,97.98
11/5/2023,Clothing,109,102.11
11/6/2023,Clothing,23,79.45
11/7/2023,Clothing,99,99.56
11/8/2023,Clothing,77,70.11
11/9/2023,Clothing,114,99.06
11/10/2023,Clothing,84,84.78
11/11/2023,Clothing,100,97.38
11/12/2023,Clothing,118,91.8
11/13/2023,Clothing,78,77.29
11/14/2023,Clothing,75,79.71
11/15/2023,Clothing,99,98.55
11/16/2023,Clothing,55,55.11
11/17/2023,Clothing,121,95.96
11/18/2023,Clothing,119,103.51
11/19/2023,Clothing,50,67.7
11/20/2023,Clothing,81,99.64
11/21/2023,Clothing,122,93.32
11/22/2023,Clothing,112,97.11
11/23/2023,Clothing,152,140.4
11/24/2023,Clothing,72,79.25
11/25/2023,Clothing,93,83.32
11/26/2023,Clothing,105,102.08
11/27/2023,Clothing,175,145.81
11/28/2023,Clothing,27,102.25
11/29/2023,Clothing,114,98.67
11/30/2023,Clothing,69,78.51
12/1/2023,Clothing,149,119.94
12/2/2023,Clothing,147,137.75
12/3/2023,Clothing,172,138.17
12/4/2023,Clothing,123,113.48
12/5/2023,Clothing,118,127.93
12/6/2023,Clothing,132,176.85
12/7/2023,Clothing,101,126.36
12/8/2023,Clothing,96,105.34
12/9/2023,Clothing,106,124.6
12/10/2023,Clothing,70,88.71
12/11/2023,Clothing,62,76.17
12/12/2023,Clothing,116,98.09
12/13/2023,Clothing,97,114.85
12/14/2023,Clothing,118,120.5
12/15/2023,Clothing,83,83.15
12/16/2023,Clothing,149,128.34
12/17/2023,Clothing,127,111.96
12/18/2023,Clothing,162,135.45
12/19/2023,Clothing,78,97.76
12/20/2023,Clothing,64,85.26
12/21/2023,Clothing,93,101.39
12/22/2023,Clothing,117,105.59
12/23/2023,Clothing,61,76.98
12/24/2023,Clothing,80,83.56
12/25/2023,Clothing,133,105.72
12/26/2023,Clothing,82,89.22
12/27/2023,Clothing,221,159.08
12/28/2023,Clothing,106,117.59
12/29/2023,Clothing,153,118.77
12/30/2023,Clothing,125,116.94
12/31/2023,Clothing,165,130.4
1/1/2024,Clothing,121,159.95
1/2/2024,Clothing,185,127.86
1/3/2024,Clothing,139,150.24
1/4/2024,Clothing,154,111.06
1/5/2024,Clothing,133,116.9
1/6/2024,Clothing,31,77.59
1/7/2024,Clothing,230,161.37
1/8/2024,Clothing,100,111.03
1/9/2024,Clothing,135,148.66
1/10/2024,Clothing,96,105.21
1/11/2024,Clothing,90,93.89
1/12/2024,Clothing,130,126.03
1/13/2024,Clothing,162,138.06
1/14/2024,Clothing,137,123.44
1/15/2024,Clothing,170,123.72
1/16/2024,Clothing,92,103.63
1/17/2024,Clothing,99,110.87
1/18/2024,Clothing,125,129.34
1/19/2024,Clothing,123,128.47
1/20/2024,Clothing,202,147.92
1/21/2024,Clothing,139,98.75
1/22/2024,Clothing,111,109.7
1/23/2024,Clothing,108,110.52
1/24/2024,Clothing,79,120.58
1/25/2024,Clothing,121,134.1
1/26/2024,Clothing,206,149.95
1/27/2024,Clothing,179,151.07
1/28/2024,Clothing,58,135.07
1/29/2024,Clothing,122,113.76
1/30/2024,Clothing,67,82.66
9/3/2023,Clothing,94,93.17
9/4/2023,Clothing,130,113.19
9/5/2023,Clothing,177,151.08
9/6/2023,Clothing,47,92.73
9/7/2023,Clothing,106,97.49
9/8/2023,Clothing,84,98.72
9/9/2023,Clothing,131,140.85
9/10/2023,Clothing,144,145.62
9/11/2023,Clothing,113,121.38
9/12/2023,Clothing,85,119.6
9/13/2023,Clothing,114,104.86
9/14/2023,Clothing,108,99.2
9/15/2023,Clothing,66,86.09
9/16/2023,Clothing,162,156.06
9/17/2023,Clothing,111,99.38
9/18/2023,Clothing,132,127.15
9/19/2023,Clothing,106,107.35
9/20/2023,Clothing,89,90.98
9/21/2023,Clothing,115,124.96
9/22/2023,Clothing,62,114.22
9/23/2023,Clothing,112,102.01
9/24/2023,Clothing,187,165.88
9/25/2023,Clothing,86,99.54
9/26/2023,Clothing,57,58.94
9/27/2023,Clothing,118,127.39
9/28/2023,Clothing,54,87.78
9/29/2023,Clothing,123,117.94
9/30/2023,Clothing,81,80.34
10/1/2023,Clothing,77,70.53
10/2/2023,Clothing,179,134.37
10/3/2023,Clothing,70,77.76
10/4/2023,Clothing,156,152.92
10/5/2023,Clothing,117,131.99
10/6/2023,Clothing,130,123.03
10/7/2023,Clothing,121,136.79
10/8/2023,Clothing,81,117.29
10/9/2023,Clothing,72,130.52
10/10/2023,Clothing,144,133.06
10/11/2023,Clothing,144,119.75
10/12/2023,Clothing,77,98.93
10/13/2023,Clothing,157,145.21
10/14/2023,Clothing,92,93.34
10/15/2023,Clothing,133,129.19
10/16/2023,Clothing,92,102.08
10/17/2023,Clothing,114,112.27
10/18/2023,Clothing,54,96.77
10/19/2023,Clothing,44,70.22
10/20/2023,Clothing,90,84.39
10/21/2023,Clothing,94,91.21
10/22/2023,Clothing,95,92.37
10/23/2023,Clothing,172,137.36
10/24/2023,Clothing,98,86.92
10/25/2023,Clothing,62,76.34
10/26/2023,Clothing,95,90.13
10/27/2023,Clothing,101,94.16
10/28/2023,Clothing,151,145.61
10/29/2023,Clothing,54,80.76
10/30/2023,Clothing,111,106.15
10/31/2023,Clothing,157,142.59
11/1/2023,Clothing,149,141.01
11/2/2023,Clothing,95,96.06
11/3/2023,Clothing,104,130.15
11/4/2023,Clothing,93,97.28
11/5/2023,Clothing,120,129.22
11/6/2023,Clothing,88,90.58
11/7/2023,Clothing,108,125.47
11/8/2023,Clothing,74,73.27
11/9/2023,Clothing,147,125.63
11/10/2023,Clothing,104,105.62
11/11/2023,Clothing,62,76.9
11/12/2023,Clothing,142,154.43
11/13/2023,Clothing,137,121.22
11/14/2023,Clothing,93,104.82
11/15/2023,Clothing,102,104.59
11/16/2023,Clothing,80,89.46
11/17/2023,Clothing,126,133.12
11/18/2023,Clothing,78,99.91
11/19/2023,Clothing,136,134.79
11/20/2023,Clothing,124,113.21
11/21/2023,Clothing,146,135.54
11/22/2023,Clothing,120,106.23
11/23/2023,Clothing,107,134.84
11/24/2023,Clothing,64,87.06
11/25/2023,Clothing,46,80.15
11/26/2023,Clothing,88,85.63
11/27/2023,Clothing,100,93.03
11/28/2023,Clothing,82,78.68
11/29/2023,Clothing,74,71.79
11/30/2023,Clothing,107,81.27
12/1/2023,Clothing,149,125.45
12/2/2023,Clothing,94,98.81
12/3/2023,Clothing,205,161.28
12/4/2023,Clothing,144,145.94
12/5/2023,Clothing,189,179.75
12/6/2023,Clothing,81,127.52
12/7/2023,Clothing,187,196.87
12/8/2023,Clothing,131,155.09
12/9/2023,Clothing,143,166.03
12/10/2023,Clothing,105,108.21
12/11/2023,Clothing,67,87.84
12/12/2023,Clothing,98,99.16
12/13/2023,Clothing,84,103.62
12/14/2023,Clothing,86,82.03
12/15/2023,Clothing,182,151.44
12/16/2023,Clothing,82,81.65
12/17/2023,Clothing,102,97.78
12/18/2023,Clothing,101,136.15
12/19/2023,Clothing,118,110.58
12/20/2023,Clothing,95,98.92
12/21/2023,Clothing,159,142.4
12/22/2023,Clothing,119,129.37
12/23/2023,Clothing,128,129.73
12/24/2023,Clothing,150,138.26
12/25/2023,Clothing,132,123.49
12/26/2023,Clothing,154,169.41
12/27/2023,Clothing,130,127.03
12/28/2023,Clothing,116,114.54
12/29/2023,Clothing,114,116.49
12/30/2023,Clothing,125,112.5
12/31/2023,Clothing,62,118.16
1/1/2024,Clothing,134,127.01
1/2/2024,Clothing,127,120.31
1/3/2024,Clothing,92,94.66
1/4/2024,Clothing,107,114.24
1/5/2024,Clothing,117,109
1/6/2024,Clothing,129,105.64
1/7/2024,Clothing,134,153.46
1/8/2024,Clothing,184,166.34
1/9/2024,Clothing,237,197
1/10/2024,Clothing,102,132.63
1/11/2024,Clothing,132,151.09
1/12/2024,Clothing,113,113.43
1/13/2024,Clothing,173,186.08
1/14/2024,Clothing,155,174.68
1/15/2024,Clothing,88,155.11
1/16/2024,Clothing,159,150.25
1/17/2024,Clothing,88,96.53
1/18/2024,Clothing,173,176.86
1/19/2024,Clothing,32,79.44
1/20/2024,Clothing,224,171.44
1/21/2024,Clothing,103,117.45
1/22/2024,Clothing,49,74.93
1/23/2024,Clothing,106,108.79
1/24/2024,Clothing,72,100.01
1/25/2024,Clothing,132,100.19
1/26/2024,Clothing,101,107.58
1/27/2024,Clothing,110,96.75
1/28/2024,Clothing,61,67.48
1/29/2024,Clothing,137,116.28
1/30/2024,Clothing,105,104.76
9/3/2023,Toys,107,102.8
9/4/2023,Toys,120,116.76
9/5/2023,Toys,108,101.66
9/6/2023,Toys,130,108.02
9/7/2023,Toys,119,104.97
9/8/2023,Toys,150,122.29
9/9/2023,Toys,125,130.94
9/10/2023,Toys,188,136.95
9/11/2023,Toys,153,158.49
9/12/2023,Toys,91,106.76
9/13/2023,Toys,53,63.94
9/14/2023,Toys,44,63.33
9/15/2023,Toys,62,72.9
9/16/2023,Toys,106,94
9/17/2023,Toys,56,107.75
9/18/2023,Toys,152,74.32
9/19/2023,Toys,120,92.79
9/20/2023,Toys,110,108.15
9/21/2023,Toys,113,90.02
9/22/2023,Toys,111,123.32
9/23/2023,Toys,95,88.07
9/24/2023,Toys,109,112.99
9/25/2023,Toys,57,98.31
9/26/2023,Toys,95,91.87
9/27/2023,Toys,120,91.07
9/28/2023,Toys,68,75.86
9/29/2023,Toys,116,95.5
9/30/2023,Toys,102,95.35
10/1/2023,Toys,109,87.64
10/2/2023,Toys,135,113.12
10/3/2023,Toys,110,99.56
10/4/2023,Toys,73,72.24
10/5/2023,Toys,167,115.33
10/6/2023,Toys,69,79.86
10/7/2023,Toys,19,44.62
10/8/2023,Toys,63,91.36
10/9/2023,Toys,11,33.77
10/10/2023,Toys,41,42.24
10/11/2023,Toys,23,22.45
10/12/2023,Toys,28,36.43
10/13/2023,Toys,8,18.01
10/14/2023,Toys,27,23.31
10/15/2023,Toys,25,18.8
10/16/2023,Toys,44,33.96
10/17/2023,Toys,49,33.64
10/18/2023,Toys,16,23.75
10/19/2023,Toys,42,32.3
10/20/2023,Toys,30,30.11
10/21/2023,Toys,27,29.37
10/22/2023,Toys,16,21.13
10/23/2023,Toys,8,20.4
10/24/2023,Toys,17,29.03
10/25/2023,Toys,78,82.47
10/26/2023,Toys,104,89.44
10/27/2023,Toys,119,94.25
10/28/2023,Toys,164,78.23
10/29/2023,Toys,69,70.48
10/30/2023,Toys,71,69.87
10/31/2023,Toys,39,58.56
11/1/2023,Toys,90,101.01
11/2/2023,Toys,144,132.53
11/3/2023,Toys,117,107.84
11/4/2023,Toys,158,97.28
11/5/2023,Toys,59,74.52
11/6/2023,Toys,69,76.96
11/7/2023,Toys,156,145.7
11/8/2023,Toys,72,110.1
11/9/2023,Toys,103,118.83
11/10/2023,Toys,92,82.2
11/11/2023,Toys,129,92.92
11/12/2023,Toys,98,103.85
11/13/2023,Toys,101,84.15
11/14/2023,Toys,94,88.64
11/15/2023,Toys,110,119.03
11/16/2023,Toys,73,75.53
11/17/2023,Toys,97,83.37
11/18/2023,Toys,58,82.23
11/19/2023,Toys,73,69.98
11/20/2023,Toys,87,70.72
11/21/2023,Toys,115,84.72
11/22/2023,Toys,140,103.92
11/23/2023,Toys,143,111.08
11/24/2023,Toys,134,105.85
11/25/2023,Toys,31,60.6
11/26/2023,Toys,153,136.02
11/27/2023,Toys,113,103.92
11/28/2023,Toys,75,71.92
11/29/2023,Toys,82,82.25
11/30/2023,Toys,84,81.89
12/1/2023,Toys,108,99.98
12/2/2023,Toys,55,79.56
12/3/2023,Toys,108,98.24
12/4/2023,Toys,110,88.89
12/5/2023,Toys,39,80.62
12/6/2023,Toys,120,109.5
12/7/2023,Toys,108,102.86
12/8/2023,Toys,69,93.77
12/9/2023,Toys,66,85.53
12/10/2023,Toys,113,106.5
12/11/2023,Toys,132,101
12/12/2023,Toys,103,110.56
12/13/2023,Toys,132,103.3
12/14/2023,Toys,65,78.01
12/15/2023,Toys,129,110.04
12/16/2023,Toys,54,107.08
12/17/2023,Toys,101,94.29
12/18/2023,Toys,93,98.58
12/19/2023,Toys,56,66.75
12/20/2023,Toys,129,94.16
12/21/2023,Toys,92,78.81
12/22/2023,Toys,209,138.23
12/23/2023,Toys,118,109.23
12/24/2023,Toys,51,86.98
12/25/2023,Toys,97,80.69
12/26/2023,Toys,144,107.88
12/27/2023,Toys,39,92.42
12/28/2023,Toys,26,42.71
12/29/2023,Toys,22,45.36
12/30/2023,Toys,22,25.56
12/31/2023,Toys,27,32.8
1/1/2024,Toys,13,25.9
1/2/2024,Toys,17,18.68
1/3/2024,Toys,12,18.66
1/4/2024,Toys,15,18.62
1/5/2024,Toys,17,22.68
1/6/2024,Toys,26,18.72
1/7/2024,Toys,21,19.52
1/8/2024,Toys,66,37.5
1/9/2024,Toys,50,79.87
1/10/2024,Toys,43,65.12
1/11/2024,Toys,79,87.33
1/12/2024,Toys,132,88.94
1/13/2024,Toys,99,71.86
1/14/2024,Toys,90,79.79
1/15/2024,Toys,100,77.89
1/16/2024,Toys,100,89.92
1/17/2024,Toys,108,96.3
1/18/2024,Toys,96,90.15
1/19/2024,Toys,76,73.13
1/20/2024,Toys,156,104.97
1/21/2024,Toys,148,129.81
1/22/2024,Toys,136,127.61
1/23/2024,Toys,68,66.12
1/24/2024,Toys,99,107.72
1/25/2024,Toys,98,93.56
1/26/2024,Toys,81,96.63
1/27/2024,Toys,99,92.84
1/28/2024,Toys,124,103.33
1/29/2024,Toys,79,87.95
1/30/2024,Toys,72,80.43
9/3/2023,Clothing,90,92.55
9/4/2023,Clothing,89,93.97
9/5/2023,Clothing,114,90.18
9/6/2023,Clothing,214,138.99
9/7/2023,Clothing,87,107.4
9/8/2023,Clothing,138,146.54
9/9/2023,Clothing,119,123.59
9/10/2023,Clothing,82,105.88
9/11/2023,Clothing,111,117.13
9/12/2023,Clothing,92,100.39
9/13/2023,Clothing,84,78.06
9/14/2023,Clothing,131,131.96
9/15/2023,Clothing,105,89.93
9/16/2023,Clothing,110,104.66
9/17/2023,Clothing,144,137.43
9/18/2023,Clothing,80,89.82
9/19/2023,Clothing,66,104.13
9/20/2023,Clothing,62,81.71
9/21/2023,Clothing,127,108.59
9/22/2023,Clothing,109,110.11
9/23/2023,Clothing,113,103.96
9/24/2023,Clothing,118,115.32
9/25/2023,Clothing,113,101.98
9/26/2023,Clothing,114,100.52
9/27/2023,Clothing,87,99.54
9/28/2023,Clothing,83,108.27
9/29/2023,Clothing,73,83.16
9/30/2023,Clothing,76,79.73
10/1/2023,Clothing,125,86.41
10/2/2023,Clothing,209,165.65
10/3/2023,Clothing,60,78.34
10/4/2023,Clothing,62,78.06
10/5/2023,Clothing,187,145.34
10/6/2023,Clothing,111,106.56
10/7/2023,Clothing,113,140.13
10/8/2023,Clothing,162,194.98
10/9/2023,Clothing,80,98.61
10/10/2023,Clothing,170,113.74
10/11/2023,Clothing,116,105.15
10/12/2023,Clothing,157,186.31
10/13/2023,Clothing,83,124.86
10/14/2023,Clothing,131,104.32
10/15/2023,Clothing,89,122.96
10/16/2023,Clothing,77,86.75
10/17/2023,Clothing,122,85.15
10/18/2023,Clothing,134,90.32
10/19/2023,Clothing,64,100.41
10/20/2023,Clothing,142,113.9
10/21/2023,Clothing,76,95.76
10/22/2023,Clothing,83,95.07
10/23/2023,Clothing,118,113.14
10/24/2023,Clothing,62,96.88
10/25/2023,Clothing,58,71.07
10/26/2023,Clothing,89,84.45
10/27/2023,Clothing,79,77.61
10/28/2023,Clothing,166,122.73
10/29/2023,Clothing,122,100.95
10/30/2023,Clothing,51,79.54
10/31/2023,Clothing,75,72.53
11/1/2023,Clothing,97,101.01
11/2/2023,Clothing,135,139.26
11/3/2023,Clothing,39,88.53
11/4/2023,Clothing,99,79.79
11/5/2023,Clothing,68,81.65
11/6/2023,Clothing,72,88.9
11/7/2023,Clothing,76,75.76
11/8/2023,Clothing,114,91.25
11/9/2023,Clothing,126,102.32
11/10/2023,Clothing,66,69.77
11/11/2023,Clothing,142,93.65
11/12/2023,Clothing,108,119.18
11/13/2023,Clothing,83,102.97
11/14/2023,Clothing,75,84.64
11/15/2023,Clothing,143,128.03
11/16/2023,Clothing,74,83.99
11/17/2023,Clothing,115,108.67
11/18/2023,Clothing,90,101.15
11/19/2023,Clothing,103,99.76
11/20/2023,Clothing,59,74.06
11/21/2023,Clothing,100,93.87
11/22/2023,Clothing,83,103.77
11/23/2023,Clothing,113,91.05
11/24/2023,Clothing,55,68.24
11/25/2023,Clothing,122,106.43
11/26/2023,Clothing,99,89.43
11/27/2023,Clothing,52,87.46
11/28/2023,Clothing,87,74.63
11/29/2023,Clothing,59,70.42
11/30/2023,Clothing,98,70.28
12/1/2023,Clothing,68,77.74
12/2/2023,Clothing,161,105.46
12/3/2023,Clothing,84,73.85
12/4/2023,Clothing,61,93.05
12/5/2023,Clothing,107,110.06
12/6/2023,Clothing,163,104.86
12/7/2023,Clothing,102,110.4
12/8/2023,Clothing,70,96.46
12/9/2023,Clothing,120,118.79
12/10/2023,Clothing,130,123.58
12/11/2023,Clothing,103,103.79
12/12/2023,Clothing,76,101.01
12/13/2023,Clothing,148,144.85
12/14/2023,Clothing,175,105.27
12/15/2023,Clothing,213,172.73
12/16/2023,Clothing,102,102.82
12/17/2023,Clothing,74,117.32
12/18/2023,Clothing,78,108.08
12/19/2023,Clothing,102,148.35
12/20/2023,Clothing,152,126.41
12/21/2023,Clothing,141,156.94
12/22/2023,Clothing,140,120.88
12/23/2023,Clothing,159,150.23
12/24/2023,Clothing,45,96.69
12/25/2023,Clothing,129,115.6
12/26/2023,Clothing,125,138.51
12/27/2023,Clothing,136,117.29
12/28/2023,Clothing,119,140.04
12/29/2023,Clothing,126,122.72
12/30/2023,Clothing,136,95.79
12/31/2023,Clothing,48,104.25
1/1/2024,Clothing,138,136.84
1/2/2024,Clothing,205,134.79
1/3/2024,Clothing,150,120.22
1/4/2024,Clothing,47,122.35
1/5/2024,Clothing,99,120.75
1/6/2024,Clothing,180,119.71
1/7/2024,Clothing,100,142.19
1/8/2024,Clothing,107,140.91
1/9/2024,Clothing,86,104.33
1/10/2024,Clothing,82,79.92
1/11/2024,Clothing,98,112.97
1/12/2024,Clothing,175,151.83
1/13/2024,Clothing,84,91.47
1/14/2024,Clothing,113,116.49
1/15/2024,Clothing,67,79.77
1/16/2024,Clothing,23,67.01
1/17/2024,Clothing,95,88.06
1/18/2024,Clothing,65,75.99
1/19/2024,Clothing,112,90.92
1/20/2024,Clothing,73,71.22
1/21/2024,Clothing,99,75.34
1/22/2024,Clothing,16,63.73
1/23/2024,Clothing,67,72.88
1/24/2024,Clothing,103,78.76
1/25/2024,Clothing,120,75.87
1/26/2024,Clothing,179,112.51
1/27/2024,Clothing,218,148.81
1/28/2024,Clothing,147,154.42
1/29/2024,Clothing,85,105.08
1/30/2024,Clothing,149,111.43
9/3/2023,Clothing,91,74.91
9/4/2023,Clothing,145,133.37
9/5/2023,Clothing,117,95.56
9/6/2023,Clothing,96,98.11
9/7/2023,Clothing,125,128.95
9/8/2023,Clothing,92,96.72
9/9/2023,Clothing,116,126.82
9/10/2023,Clothing,65,80.65
9/11/2023,Clothing,90,92.96
9/12/2023,Clothing,83,86.01
9/13/2023,Clothing,95,84.93
9/14/2023,Clothing,109,97.34
9/15/2023,Clothing,64,73.09
9/16/2023,Clothing,67,75.29
9/17/2023,Clothing,150,122.02
9/18/2023,Clothing,67,80.56
9/19/2023,Clothing,200,173.03
9/20/2023,Clothing,139,138.96
9/21/2023,Clothing,124,119.27
9/22/2023,Clothing,80,110.52
9/23/2023,Clothing,108,151.85
9/24/2023,Clothing,57,87.95
9/25/2023,Clothing,141,130.06
9/26/2023,Clothing,54,69.88
9/27/2023,Clothing,73,77.07
9/28/2023,Clothing,112,111.35
9/29/2023,Clothing,56,83.62
9/30/2023,Clothing,106,77.1
10/1/2023,Clothing,60,69.57
10/2/2023,Clothing,84,81.39
10/3/2023,Clothing,138,104.95
10/4/2023,Clothing,62,70.96
10/5/2023,Clothing,129,107.79
10/6/2023,Clothing,63,76.3
10/7/2023,Clothing,148,123.72
10/8/2023,Clothing,148,133.46
10/9/2023,Clothing,90,131.73
10/10/2023,Clothing,47,76.87
10/11/2023,Clothing,133,128.25
10/12/2023,Clothing,192,177.22
10/13/2023,Clothing,130,127.08
10/14/2023,Clothing,117,105.88
10/15/2023,Clothing,70,86.53
10/16/2023,Clothing,123,118.4
10/17/2023,Clothing,211,163.24
10/18/2023,Clothing,115,119.22
10/19/2023,Clothing,144,148.63
10/20/2023,Clothing,64,87.82
10/21/2023,Clothing,159,158.69
10/22/2023,Clothing,90,129.67
10/23/2023,Clothing,44,116.96
10/24/2023,Clothing,143,136.55
10/25/2023,Clothing,61,70
10/26/2023,Clothing,137,111.6
10/27/2023,Clothing,70,77.62
10/28/2023,Clothing,101,127.08
10/29/2023,Clothing,69,81.94
10/30/2023,Clothing,137,129.1
10/31/2023,Clothing,71,72.12
11/1/2023,Clothing,127,114.06
11/2/2023,Clothing,205,178.45
11/3/2023,Clothing,73,90.06
11/4/2023,Clothing,123,131.45
11/5/2023,Clothing,74,95.6
11/6/2023,Clothing,97,90.43
11/7/2023,Clothing,120,114.82
11/8/2023,Clothing,75,90.87
11/9/2023,Clothing,68,80.89
11/10/2023,Clothing,107,98.73
11/11/2023,Clothing,60,69.52
11/12/2023,Clothing,81,94.4
11/13/2023,Clothing,108,105.47
11/14/2023,Clothing,114,95.08
11/15/2023,Clothing,73,86.8
11/16/2023,Clothing,81,82.84
11/17/2023,Clothing,117,91.77
11/18/2023,Clothing,90,122.35
11/19/2023,Clothing,133,121.48
11/20/2023,Clothing,95,90.74
11/21/2023,Clothing,121,116.7
11/22/2023,Clothing,103,124.96
11/23/2023,Clothing,95,97.24
11/24/2023,Clothing,81,93.45
11/25/2023,Clothing,66,76.22
11/26/2023,Clothing,105,107
11/27/2023,Clothing,133,124.77
11/28/2023,Clothing,79,85.52
11/29/2023,Clothing,52,66.21
11/30/2023,Clothing,95,81.02
12/1/2023,Clothing,145,120.56
12/2/2023,Clothing,119,125.93
12/3/2023,Clothing,104,123.67
12/4/2023,Clothing,117,107.8
12/5/2023,Clothing,170,153.05
12/6/2023,Clothing,155,171.82
12/7/2023,Clothing,110,137.29
12/8/2023,Clothing,142,129.32
12/9/2023,Clothing,161,145.19
12/10/2023,Clothing,120,128.94
12/11/2023,Clothing,84,109.4
